time,dew_point_2m (°C),temperature_2m (°C),wind_direction_10m (°),wind_speed_100m (km/h),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³),cloud_cover (%),cloud_cover_high (%),cloud_cover_mid (%),cloud_cover_low (%),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),vapour_pressure_deficit (kPa)
2024-04-11 17:00:00,18.3,21.4,3,8.0,83,0.45,100,100,100,63,0.451,0.497,0.45
2024-04-11 18:00:00,18.4,21.1,6,9.5,84,0.45,99,98,30,8,0.451,0.496,0.39
2024-04-11 19:00:00,18.4,19.9,17,14.3,91,0.449,91,65,1,74,0.451,0.496,0.2
2024-04-11 20:00:00,18.3,19.4,36,13.5,93,0.449,70,59,27,2,0.451,0.496,0.16
2024-04-11 21:00:00,17.0,18.4,10,17.9,92,0.463,50,25,21,26,0.462,0.498,0.18
2024-04-11 22:00:00,17.0,17.9,36,11.8,94,0.463,91,33,55,78,0.462,0.498,0.12
2024-04-11 23:00:00,16.8,17.5,355,12.6,96,0.464,100,49,100,100,0.462,0.498,0.08
2024-04-12 00:00:00,17.0,17.9,326,7.7,94,0.464,100,46,100,100,0.462,0.498,0.11
2024-04-12 01:00:00,17.1,17.9,329,9.3,95,0.463,100,100,100,100,0.462,0.497,0.1
2024-04-12 02:00:00,17.1,17.8,330,11.4,95,0.463,78,52,2,53,0.462,0.497,0.09
2024-04-12 03:00:00,16.5,16.8,351,11.3,98,0.463,74,59,10,29,0.462,0.497,0.04
2024-04-12 04:00:00,16.0,16.2,360,10.4,99,0.463,78,70,21,11,0.462,0.497,0.02
2024-04-12 05:00:00,16.3,16.5,7,13.8,98,0.463,89,59,24,67,0.462,0.497,0.03
2024-04-12 06:00:00,16.3,16.4,25,10.9,100,0.463,100,85,17,100,0.462,0.497,0.01
2024-04-12 07:00:00,16.4,16.5,19,10.4,99,0.462,100,100,7,100,0.462,0.497,0.01
2024-04-12 08:00:00,16.6,16.9,33,8.4,98,0.462,100,99,30,100,0.462,0.496,0.04
2024-04-12 09:00:00,17.1,18.9,36,3.6,89,0.472,100,5,100,76,0.463,0.496,0.24
2024-04-12 10:00:00,17.2,19.6,27,4.8,86,0.471,99,1,99,23,0.463,0.496,0.32
2024-04-12 11:00:00,17.7,21.5,347,5.5,79,0.47,72,0,63,26,0.463,0.496,0.53
2024-04-12 12:00:00,17.6,24.2,302,5.7,67,0.468,64,0,0,64,0.462,0.496,1.0
2024-04-12 13:00:00,17.9,24.6,298,6.1,66,0.465,100,0,0,100,0.461,0.495,1.05
2024-04-12 14:00:00,17.9,24.8,304,4.4,66,0.463,100,0,0,100,0.461,0.495,1.07
2024-04-12 15:00:00,17.9,25.1,299,5.0,64,0.461,50,0,0,50,0.46,0.495,1.13
2024-04-12 16:00:00,17.8,25.4,283,4.0,63,0.459,8,4,0,4,0.46,0.495,1.21
2024-04-12 17:00:00,17.8,25.4,256,3.7,63,0.458,16,16,0,1,0.459,0.494,1.21
2024-04-12 18:00:00,19.8,24.4,248,3.4,76,0.457,40,37,0,4,0.459,0.494,0.75
2024-04-12 19:00:00,18.3,22.5,210,4.8,77,0.457,85,85,0,3,0.459,0.494,0.61
2024-04-12 20:00:00,18.2,21.4,225,7.0,82,0.457,99,99,1,1,0.459,0.494,0.46
2024-04-12 21:00:00,17.3,22.2,110,5.4,74,0.456,38,32,9,0,0.457,0.493,0.69
2024-04-12 22:00:00,17.7,19.8,108,10.2,87,0.456,28,27,1,0,0.457,0.493,0.29
2024-04-12 23:00:00,17.8,19.5,121,11.2,90,0.456,21,12,7,3,0.457,0.493,0.23
2024-04-13 00:00:00,17.8,19.4,108,14.8,90,0.456,9,6,3,1,0.457,0.493,0.22
2024-04-13 01:00:00,17.6,18.9,104,14.3,92,0.456,18,5,2,12,0.457,0.493,0.18
2024-04-13 02:00:00,17.6,18.9,117,15.4,92,0.456,37,8,8,31,0.457,0.492,0.17
2024-04-13 03:00:00,17.9,19.2,124,19.6,92,0.456,100,96,14,100,0.457,0.492,0.17
2024-04-13 04:00:00,18.4,19.9,122,23.1,91,0.456,52,39,1,22,0.457,0.492,0.21
2024-04-13 05:00:00,18.4,19.7,112,18.7,92,0.456,95,81,33,65,0.457,0.492,0.18
2024-04-13 06:00:00,18.4,19.9,98,21.4,91,0.457,92,88,22,13,0.457,0.492,0.21
2024-04-13 07:00:00,19.0,20.3,100,18.7,92,0.52,100,98,60,100,0.46,0.492,0.18
2024-04-13 08:00:00,19.6,20.9,137,32.1,92,0.508,96,92,55,24,0.474,0.492,0.19
2024-04-13 09:00:00,20.5,22.0,127,24.7,91,0.465,63,60,11,2,0.458,0.493,0.23
2024-04-13 10:00:00,21.2,24.2,118,17.6,83,0.464,66,41,34,18,0.458,0.492,0.5
2024-04-13 11:00:00,21.7,24.8,110,17.6,83,0.48,88,12,79,71,0.458,0.492,0.53
2024-04-13 12:00:00,21.9,25.9,129,19.5,79,0.481,99,20,21,98,0.458,0.492,0.7
2024-04-13 13:00:00,22.7,27.9,162,20.6,73,0.479,100,48,96,100,0.458,0.492,1.01
2024-04-13 14:00:00,22.0,26.4,233,18.6,77,0.513,100,98,42,71,0.459,0.492,0.81
2024-04-13 15:00:00,21.8,24.7,15,4.1,84,0.512,98,68,54,89,0.47,0.491,0.51
2024-04-13 16:00:00,22.4,25.2,88,14.8,84,0.509,95,43,40,88,0.474,0.491,0.5
2024-04-13 17:00:00,22.3,24.6,90,11.5,87,0.505,97,94,33,42,0.476,0.491,0.39
2024-04-13 18:00:00,22.5,24.2,125,10.2,90,0.502,97,95,17,26,0.477,0.491,0.29
2024-04-13 19:00:00,22.2,23.2,135,20.4,94,0.499,100,99,11,87,0.478,0.491,0.17
2024-04-13 20:00:00,21.3,22.2,129,25.7,94,0.497,100,100,21,22,0.479,0.491,0.15
2024-04-13 21:00:00,21.3,22.0,99,17.0,96,0.499,88,77,32,28,0.479,0.49,0.12
2024-04-13 22:00:00,21.1,22.0,146,22.1,95,0.496,59,43,16,15,0.479,0.49,0.14
2024-04-13 23:00:00,20.7,21.7,144,21.4,94,0.496,84,71,37,18,0.48,0.49,0.15
2024-04-14 00:00:00,20.3,20.9,97,12.2,97,0.498,80,0,34,71,0.48,0.49,0.08
2024-04-14 01:00:00,20.1,20.9,106,17.9,95,0.495,22,2,1,21,0.481,0.49,0.13
2024-04-14 02:00:00,19.9,20.7,106,19.5,95,0.494,14,0,2,13,0.481,0.489,0.12
2024-04-14 03:00:00,19.8,20.4,99,11.2,97,0.492,32,2,18,25,0.482,0.489,0.08
2024-04-14 04:00:00,19.9,20.4,148,12.6,97,0.491,22,0,15,16,0.482,0.489,0.08
2024-04-14 05:00:00,20.0,20.6,144,17.7,96,0.49,60,15,53,0,0.482,0.489,0.09
2024-04-14 06:00:00,19.9,20.2,191,13.8,98,0.51,100,100,87,15,0.489,0.489,0.05
2024-04-14 07:00:00,19.9,20.3,167,9.4,98,0.516,100,100,95,100,0.493,0.489,0.05
2024-04-14 08:00:00,20.3,20.7,149,14.3,98,0.509,100,100,81,97,0.495,0.489,0.06
2024-04-14 09:00:00,19.8,22.5,178,14.1,85,0.5,94,57,4,86,0.488,0.489,0.41
2024-04-14 10:00:00,20.4,23.8,279,5.8,81,0.498,100,37,36,100,0.488,0.489,0.55
2024-04-14 11:00:00,20.4,23.8,326,1.3,82,0.496,100,54,5,100,0.488,0.489,0.54
2024-04-14 12:00:00,21.2,24.7,166,5.6,81,0.493,100,17,4,100,0.488,0.488,0.59
2024-04-14 13:00:00,21.7,26.3,207,6.4,76,0.491,67,5,33,50,0.488,0.488,0.83
2024-04-14 14:00:00,22.3,27.8,209,10.8,72,0.488,44,2,26,25,0.487,0.488,1.05
2024-04-14 15:00:00,22.2,28.3,232,7.8,70,0.486,55,15,25,29,0.487,0.488,1.17
2024-04-14 16:00:00,22.2,28.3,252,4.0,70,0.484,57,25,26,23,0.486,0.487,1.17
2024-04-14 17:00:00,22.2,28.3,153,2.6,70,0.483,45,31,19,0,0.486,0.487,1.16
2024-04-14 18:00:00,23.2,27.4,167,7.8,78,0.482,55,52,3,3,0.485,0.487,0.8
2024-04-14 19:00:00,23.2,25.2,153,15.8,89,0.482,42,35,2,8,0.485,0.487,0.36
2024-04-14 20:00:00,22.9,24.1,140,15.5,93,0.481,22,18,0,5,0.485,0.487,0.22
2024-04-14 21:00:00,22.3,23.5,106,16.1,93,0.482,92,92,0,1,0.489,0.493,0.19
2024-04-14 22:00:00,22.2,23.1,82,16.6,95,0.481,11,8,0,4,0.489,0.493,0.14
2024-04-14 23:00:00,22.0,22.8,93,18.0,95,0.481,70,65,0,15,0.489,0.493,0.13
2024-04-15 00:00:00,21.9,22.8,90,18.4,95,0.481,22,18,0,4,0.489,0.493,0.15
2024-04-15 01:00:00,21.6,22.3,87,16.5,96,0.481,30,12,0,20,0.489,0.493,0.11
2024-04-15 02:00:00,21.3,21.9,106,16.0,96,0.48,72,65,0,19,0.489,0.493,0.09
2024-04-15 03:00:00,21.3,22.0,121,17.8,96,0.48,2,0,0,2,0.488,0.492,0.12
2024-04-15 04:00:00,21.2,22.1,135,20.2,95,0.48,1,0,0,1,0.488,0.492,0.13
2024-04-15 05:00:00,21.0,21.8,131,18.4,96,0.48,4,0,0,4,0.488,0.492,0.12
2024-04-15 06:00:00,20.9,21.6,118,17.7,96,0.48,36,23,5,16,0.488,0.492,0.11
2024-04-15 07:00:00,21.3,22.4,135,19.6,93,0.479,43,31,0,17,0.488,0.492,0.18
2024-04-15 08:00:00,22.3,24.1,141,22.0,90,0.479,100,100,0,5,0.487,0.492,0.3
2024-04-15 09:00:00,22.9,25.1,159,8.7,87,0.48,100,100,0,24,0.489,0.491,0.4
2024-04-15 10:00:00,23.2,27.0,182,13.0,80,0.478,100,100,0,44,0.488,0.491,0.71
2024-04-15 11:00:00,23.3,28.2,203,12.9,75,0.478,90,85,13,27,0.487,0.491,0.97
2024-04-15 12:00:00,23.4,29.3,204,13.2,70,0.477,100,100,7,21,0.486,0.49,1.21
2024-04-15 13:00:00,23.4,29.5,202,14.7,70,0.475,100,100,6,20,0.485,0.49,1.25
2024-04-15 14:00:00,23.4,30.3,200,14.9,67,0.473,100,100,8,19,0.484,0.49,1.43
2024-04-15 15:00:00,23.4,30.5,193,14.4,66,0.471,100,100,7,8,0.483,0.49,1.5
2024-04-15 16:00:00,23.2,30.9,182,14.8,64,0.469,94,94,6,9,0.482,0.489,1.61
2024-04-15 17:00:00,23.7,30.4,173,18.1,67,0.468,69,65,11,4,0.482,0.489,1.42
2024-04-15 18:00:00,24.3,29.1,165,16.9,75,0.467,29,19,11,2,0.481,0.489,1.0
2024-04-15 19:00:00,23.5,27.6,165,24.3,78,0.467,31,17,10,12,0.481,0.489,0.8
2024-04-15 20:00:00,23.4,25.9,152,13.4,86,0.467,95,91,44,14,0.481,0.489,0.45
2024-04-15 21:00:00,22.8,26.8,161,22.9,79,0.459,90,89,8,2,0.474,0.493,0.74
2024-04-15 22:00:00,21.9,25.1,222,15.6,83,0.459,19,2,17,7,0.474,0.493,0.55
2024-04-15 23:00:00,20.5,20.8,58,20.6,98,0.516,93,29,41,85,0.497,0.493,0.05
2024-04-16 00:00:00,20.7,22.0,151,39.8,92,0.501,97,97,4,9,0.503,0.493,0.2
2024-04-16 01:00:00,20.9,22.1,139,19.0,93,0.5,99,98,13,13,0.503,0.493,0.2
2024-04-16 02:00:00,20.9,22.0,140,15.0,93,0.499,100,99,39,2,0.503,0.493,0.17
2024-04-16 03:00:00,20.9,21.9,139,13.7,94,0.513,100,100,100,0,0.503,0.493,0.15
2024-04-16 04:00:00,21.0,21.7,360,4.4,96,0.518,100,100,47,0,0.505,0.493,0.12
2024-04-16 05:00:00,20.9,21.3,67,10.5,97,0.516,100,100,0,11,0.508,0.493,0.07
2024-04-16 06:00:00,20.7,21.2,173,14.5,97,0.516,100,100,1,30,0.51,0.494,0.08
2024-04-16 07:00:00,20.8,21.6,137,11.3,95,0.514,100,100,0,1,0.511,0.494,0.12
2024-04-16 08:00:00,20.9,21.7,201,12.0,95,0.513,100,100,4,5,0.511,0.494,0.12
2024-04-16 09:00:00,21.1,22.7,128,19.9,91,0.504,100,100,1,0,0.508,0.499,0.26
2024-04-16 10:00:00,21.8,24.4,86,13.0,86,0.502,100,100,6,0,0.507,0.499,0.44
2024-04-16 11:00:00,22.3,25.8,146,12.6,81,0.51,100,100,88,9,0.507,0.499,0.62
2024-04-16 12:00:00,21.9,25.8,167,7.8,79,0.513,100,100,24,41,0.509,0.499,0.68
2024-04-16 13:00:00,21.7,25.3,137,25.7,80,0.509,99,98,35,17,0.509,0.499,0.63
2024-04-16 14:00:00,22.4,25.8,121,17.5,82,0.506,100,100,100,100,0.518,0.502,0.6
2024-04-16 15:00:00,21.6,23.5,148,18.5,89,0.517,100,100,64,100,0.52,0.504,0.31
2024-04-16 16:00:00,21.8,23.7,160,28.0,89,0.511,100,100,98,18,0.517,0.507,0.32
2024-04-16 17:00:00,21.9,23.1,18,4.4,93,0.497,100,100,31,9,0.519,0.509,0.2
2024-04-16 18:00:00,22.1,23.1,111,7.2,94,0.507,100,100,2,2,0.517,0.51,0.17
2024-04-16 19:00:00,21.8,22.6,84,15.1,95,0.504,100,100,1,5,0.515,0.51,0.13
2024-04-16 20:00:00,21.5,22.1,76,11.5,96,0.502,100,100,8,10,0.514,0.511,0.1
2024-04-16 21:00:00,20.0,20.6,193,10.6,96,0.504,100,100,20,0,0.489,0.517,0.09
2024-04-16 22:00:00,20.1,20.6,360,2.1,97,0.501,100,100,0,0,0.488,0.517,0.08
2024-04-16 23:00:00,20.0,20.3,360,4.8,98,0.499,100,100,34,3,0.488,0.517,0.05
2024-04-17 00:00:00,19.7,20.0,5,6.1,98,0.497,100,100,26,1,0.487,0.516,0.04
2024-04-17 01:00:00,19.7,20.0,96,8.4,98,0.519,100,100,71,78,0.487,0.516,0.04
2024-04-17 02:00:00,19.7,20.1,49,8.3,98,0.514,100,100,71,18,0.509,0.516,0.05
2024-04-17 03:00:00,19.6,20.0,4,7.2,98,0.504,100,100,90,100,0.514,0.516,0.05
2024-04-17 04:00:00,19.5,19.9,50,10.9,98,0.515,100,100,58,53,0.519,0.519,0.05
2024-04-17 05:00:00,19.5,19.8,82,10.4,98,0.519,100,89,86,100,0.516,0.519,0.05
2024-04-17 06:00:00,19.6,19.9,75,9.5,98,0.519,100,100,81,100,0.506,0.52,0.05
2024-04-17 07:00:00,19.5,20.0,112,11.2,97,0.508,100,100,31,3,0.49,0.519,0.08
2024-04-17 08:00:00,19.7,20.8,128,9.2,94,0.504,100,100,39,45,0.489,0.518,0.15
2024-04-17 09:00:00,19.6,22.3,297,9.3,84,0.501,100,0,38,100,0.48,0.518,0.42
2024-04-17 10:00:00,19.4,23.2,300,13.6,79,0.499,100,0,100,57,0.48,0.518,0.6
2024-04-17 11:00:00,19.2,23.3,312,17.8,78,0.496,100,4,100,49,0.479,0.517,0.63
2024-04-17 12:00:00,19.4,23.7,325,22.3,77,0.494,100,0,100,100,0.478,0.517,0.67
2024-04-17 13:00:00,19.5,24.1,328,21.7,76,0.491,89,0,3,89,0.478,0.516,0.74
2024-04-17 14:00:00,19.3,24.9,320,22.3,71,0.488,54,0,2,54,0.477,0.516,0.91
2024-04-17 15:00:00,19.2,24.1,328,24.3,74,0.485,100,0,0,100,0.476,0.515,0.78
2024-04-17 16:00:00,18.6,23.4,342,27.7,74,0.483,100,0,0,100,0.475,0.515,0.73
2024-04-17 17:00:00,17.8,22.5,348,28.3,75,0.481,65,0,0,65,0.474,0.514,0.68
2024-04-17 18:00:00,17.6,22.0,353,25.7,76,0.48,100,0,0,100,0.473,0.514,0.62
2024-04-17 19:00:00,17.3,21.5,355,20.2,77,0.479,100,0,0,100,0.473,0.514,0.59
2024-04-17 20:00:00,17.5,20.9,343,12.3,81,0.478,93,0,4,92,0.473,0.513,0.47
2024-04-17 21:00:00,17.3,19.0,321,12.9,90,0.487,38,7,37,1,0.477,0.512,0.22
2024-04-17 22:00:00,17.3,18.6,333,12.1,92,0.487,29,2,26,4,0.477,0.512,0.16
2024-04-17 23:00:00,17.3,18.3,336,16.9,94,0.486,10,0,3,8,0.477,0.512,0.13
2024-04-18 00:00:00,17.3,18.0,349,17.9,95,0.485,7,0,0,7,0.477,0.511,0.1
2024-04-18 01:00:00,17.2,17.9,358,20.5,96,0.484,0,0,0,0,0.476,0.511,0.09
2024-04-18 02:00:00,17.0,17.7,8,19.4,96,0.483,17,13,0,4,0.476,0.511,0.09
2024-04-18 03:00:00,16.7,17.2,352,14.2,97,0.483,100,100,0,54,0.476,0.51,0.07
2024-04-18 04:00:00,17.0,17.7,347,14.4,95,0.482,100,100,0,99,0.476,0.51,0.09
2024-04-18 05:00:00,17.1,17.8,348,13.0,95,0.481,100,100,0,100,0.476,0.51,0.09
2024-04-18 06:00:00,17.1,18.1,12,15.6,94,0.481,100,100,0,92,0.475,0.509,0.12
2024-04-18 07:00:00,17.4,18.8,15,12.1,92,0.48,100,100,0,100,0.475,0.509,0.18
2024-04-18 08:00:00,17.9,19.8,29,6.4,89,0.479,100,100,0,100,0.475,0.509,0.26
2024-04-18 09:00:00,17.9,20.1,20,7.6,87,0.481,100,100,0,100,0.474,0.509,0.3
2024-04-18 10:00:00,18.8,21.5,93,8.3,84,0.48,100,100,0,84,0.474,0.508,0.4
2024-04-18 11:00:00,19.1,23.7,100,15.3,76,0.478,100,100,0,73,0.473,0.508,0.71
2024-04-18 12:00:00,19.5,25.2,127,12.1,71,0.476,100,100,3,82,0.472,0.507,0.93
2024-04-18 13:00:00,19.4,25.6,111,8.1,69,0.474,100,100,1,44,0.472,0.507,1.02
2024-04-18 14:00:00,19.2,27.0,108,15.5,62,0.472,100,100,10,100,0.471,0.506,1.34
2024-04-18 15:00:00,19.0,26.9,97,16.3,62,0.47,100,100,5,100,0.47,0.506,1.34
2024-04-18 16:00:00,19.4,26.7,104,17.5,64,0.469,100,100,66,100,0.47,0.506,1.25
2024-04-18 17:00:00,19.7,25.8,112,16.5,69,0.468,100,100,20,46,0.469,0.505,1.02
2024-04-18 18:00:00,20.1,24.4,111,14.5,77,0.469,100,100,25,60,0.469,0.505,0.7
2024-04-18 19:00:00,18.8,23.2,83,18.7,76,0.469,100,100,6,8,0.469,0.504,0.68
2024-04-18 20:00:00,18.2,22.4,81,22.0,77,0.47,100,100,100,100,0.469,0.504,0.63
2024-04-18 21:00:00,19.4,21.0,98,17.0,91,0.508,100,100,100,5,0.477,0.504,0.23
2024-04-18 22:00:00,19.3,20.7,116,21.1,91,0.512,100,100,99,2,0.48,0.503,0.21
2024-04-18 23:00:00,19.2,20.5,121,20.0,92,0.515,100,99,100,1,0.483,0.503,0.19
2024-04-19 00:00:00,19.1,20.3,126,19.7,93,0.512,99,97,51,7,0.486,0.503,0.17
2024-04-19 01:00:00,18.9,19.9,133,20.4,94,0.506,84,22,19,78,0.488,0.502,0.15
2024-04-19 02:00:00,18.9,19.9,134,21.4,94,0.502,100,0,100,100,0.489,0.502,0.14
2024-04-19 03:00:00,19.0,20.1,133,22.9,93,0.5,100,0,83,100,0.489,0.502,0.16
2024-04-19 04:00:00,19.0,20.2,137,22.5,93,0.498,95,40,53,85,0.49,0.501,0.17
2024-04-19 05:00:00,19.1,20.1,138,22.3,94,0.499,100,100,75,100,0.49,0.501,0.15
2024-04-19 06:00:00,19.1,20.1,145,24.9,94,0.507,100,100,42,83,0.491,0.501,0.13
2024-04-19 07:00:00,19.1,20.2,143,28.1,94,0.506,100,100,74,100,0.492,0.5,0.15
2024-04-19 08:00:00,19.7,21.6,139,23.1,89,0.52,100,100,93,75,0.501,0.5,0.28
2024-04-19 09:00:00,20.1,21.4,160,28.4,92,0.502,100,69,94,100,0.499,0.5,0.2
2024-04-19 10:00:00,20.4,22.4,185,27.2,89,0.504,100,96,100,98,0.499,0.499,0.3
2024-04-19 11:00:00,21.3,24.0,200,26.4,85,0.503,100,70,98,100,0.499,0.499,0.46
2024-04-19 12:00:00,21.7,24.5,216,22.7,85,0.504,100,5,17,100,0.499,0.499,0.47
2024-04-19 13:00:00,21.6,25.7,233,24.1,78,0.502,28,10,16,5,0.499,0.498,0.71
2024-04-19 14:00:00,21.3,27.2,247,26.6,70,0.499,25,1,8,19,0.499,0.498,1.06
2024-04-19 15:00:00,20.5,27.5,265,21.3,66,0.496,15,0,11,8,0.498,0.498,1.25
2024-04-19 16:00:00,19.6,27.4,283,18.9,62,0.493,22,0,14,15,0.497,0.497,1.37
2024-04-19 17:00:00,19.4,26.5,314,19.4,65,0.491,19,1,6,15,0.497,0.497,1.21
2024-04-19 18:00:00,19.9,24.8,345,20.9,74,0.49,37,28,9,9,0.496,0.496,0.81
2024-04-19 19:00:00,19.5,23.3,351,23.2,79,0.489,100,100,12,1,0.496,0.496,0.59
2024-04-19 20:00:00,19.0,22.1,9,20.9,83,0.489,97,97,6,4,0.496,0.496,0.45
2024-04-19 21:00:00,19.6,20.8,36,17.3,93,0.499,100,100,4,10,0.51,0.506,0.17
2024-04-19 22:00:00,19.2,19.9,50,12.7,96,0.498,100,100,47,100,0.51,0.506,0.09
2024-04-19 23:00:00,19.7,20.7,4,18.6,94,0.497,99,99,5,2,0.509,0.506,0.15
2024-04-20 00:00:00,19.3,19.9,17,14.1,97,0.496,99,99,8,8,0.508,0.506,0.08
2024-04-20 01:00:00,19.0,19.4,356,13.7,97,0.495,100,100,0,3,0.508,0.506,0.06
2024-04-20 02:00:00,19.0,19.3,340,18.9,98,0.495,100,100,0,9,0.507,0.506,0.05
2024-04-20 03:00:00,18.7,18.9,349,21.4,98,0.494,100,100,1,98,0.507,0.506,0.03
2024-04-20 04:00:00,18.5,18.6,346,17.5,99,0.493,100,100,10,100,0.506,0.505,0.02
2024-04-20 05:00:00,18.3,18.7,4,18.6,98,0.493,100,100,2,100,0.505,0.505,0.05
2024-04-20 06:00:00,18.2,18.7,4,16.3,97,0.492,100,100,4,100,0.505,0.505,0.07
2024-04-20 07:00:00,18.2,18.9,4,15.5,96,0.492,100,100,3,100,0.505,0.505,0.09
2024-04-20 08:00:00,18.3,19.4,360,16.9,93,0.492,100,100,5,100,0.504,0.504,0.15
2024-04-20 09:00:00,17.8,20.3,357,17.7,86,0.491,100,100,24,100,0.503,0.504,0.34
2024-04-20 10:00:00,17.9,20.6,16,18.7,85,0.491,100,100,3,100,0.503,0.504,0.37
2024-04-20 11:00:00,18.0,21.5,26,16.7,80,0.49,100,100,47,100,0.502,0.504,0.5
2024-04-20 12:00:00,18.2,22.4,28,15.9,77,0.49,100,100,8,100,0.502,0.503,0.62
2024-04-20 13:00:00,18.3,22.6,29,11.9,77,0.489,100,100,3,45,0.501,0.503,0.64
2024-04-20 14:00:00,18.4,23.5,7,10.6,73,0.49,100,100,38,93,0.5,0.503,0.78
2024-04-20 15:00:00,18.3,23.9,3,16.6,71,0.489,100,100,51,43,0.5,0.502,0.86
2024-04-20 16:00:00,18.1,24.2,7,16.8,69,0.488,100,100,63,49,0.499,0.502,0.94
2024-04-20 17:00:00,18.2,24.0,13,13.8,70,0.487,70,41,38,19,0.498,0.502,0.89
2024-04-20 18:00:00,18.6,23.7,9,13.2,73,0.486,40,7,16,23,0.498,0.502,0.79
2024-04-20 19:00:00,18.4,21.6,351,16.2,82,0.486,45,29,15,11,0.497,0.501,0.47
2024-04-20 20:00:00,17.9,20.8,360,17.5,83,0.486,67,57,8,19,0.497,0.501,0.41
2024-04-20 21:00:00,17.6,20.3,324,15.9,84,0.497,92,0,83,52,0.505,0.5,0.38
2024-04-20 22:00:00,17.4,19.9,322,14.7,86,0.496,53,4,44,17,0.504,0.5,0.34
2024-04-20 23:00:00,17.3,19.5,331,16.7,87,0.495,51,0,25,43,0.504,0.5,0.29
2024-04-21 00:00:00,17.0,19.2,342,21.7,87,0.495,100,1,21,100,0.504,0.5,0.29
2024-04-21 01:00:00,16.9,19.5,360,18.0,85,0.494,100,10,97,100,0.503,0.499,0.34
2024-04-21 02:00:00,16.9,19.5,18,17.4,85,0.493,100,31,77,100,0.503,0.499,0.34
2024-04-21 03:00:00,17.0,19.4,32,19.5,86,0.492,100,100,6,94,0.502,0.499,0.32
2024-04-21 04:00:00,17.2,18.4,21,15.3,92,0.492,100,100,42,96,0.502,0.499,0.16
2024-04-21 05:00:00,17.3,18.4,356,13.7,93,0.491,100,100,9,11,0.502,0.498,0.14
2024-04-21 06:00:00,17.3,18.3,348,15.5,94,0.491,100,100,24,92,0.501,0.498,0.12
2024-04-21 07:00:00,17.4,19.0,7,16.6,91,0.49,100,100,32,95,0.501,0.498,0.2
2024-04-21 08:00:00,17.7,19.9,351,15.8,87,0.49,100,100,27,21,0.501,0.498,0.3
2024-04-21 09:00:00,18.4,20.4,18,7.1,89,0.491,100,100,100,64,0.5,0.498,0.27
2024-04-21 10:00:00,18.8,21.3,14,11.3,86,0.494,100,100,100,15,0.5,0.497,0.36
2024-04-21 11:00:00,19.1,21.5,22,13.2,86,0.496,100,100,100,27,0.499,0.497,0.36
2024-04-21 12:00:00,19.3,21.3,25,13.2,89,0.51,100,99,99,12,0.5,0.497,0.29
2024-04-21 13:00:00,19.1,21.7,19,15.6,85,0.511,100,99,100,98,0.501,0.497,0.38
2024-04-21 14:00:00,19.0,21.3,9,15.7,86,0.509,100,100,100,100,0.502,0.496,0.34
2024-04-21 15:00:00,19.1,21.2,14,13.0,88,0.51,100,99,100,100,0.502,0.496,0.3
2024-04-21 16:00:00,19.3,21.2,16,9.9,89,0.511,100,83,100,3,0.503,0.496,0.29
2024-04-21 17:00:00,19.1,21.5,5,10.9,86,0.508,100,25,100,92,0.504,0.496,0.36
2024-04-21 18:00:00,18.9,21.4,18,11.5,86,0.505,43,0,39,21,0.504,0.496,0.37
2024-04-21 19:00:00,18.8,19.8,14,10.4,94,0.503,7,2,5,1,0.504,0.495,0.14
2024-04-21 20:00:00,18.5,19.7,7,8.0,93,0.502,24,7,16,2,0.504,0.495,0.16
2024-04-21 21:00:00,18.2,20.6,270,1.1,86,0.497,80,73,23,3,0.501,0.494,0.33
2024-04-21 22:00:00,18.3,20.1,333,2.2,89,0.496,26,6,20,2,0.501,0.494,0.26
2024-04-21 23:00:00,18.4,19.6,333,1.9,92,0.495,100,100,1,0,0.501,0.494,0.17
2024-04-22 00:00:00,18.5,19.2,216,3.3,95,0.494,100,100,10,6,0.501,0.494,0.1
2024-04-22 01:00:00,17.8,18.0,240,6.6,99,0.493,100,100,11,1,0.5,0.494,0.03
2024-04-22 02:00:00,18.5,18.8,285,5.8,98,0.493,100,100,17,0,0.5,0.493,0.04
2024-04-22 03:00:00,17.9,18.0,355,5.1,100,0.492,99,98,0,20,0.5,0.493,0.01
2024-04-22 04:00:00,18.3,18.3,90,1.8,100,0.491,100,100,4,99,0.5,0.493,0.01
2024-04-22 05:00:00,17.0,17.0,163,2.5,100,0.491,100,0,26,100,0.499,0.493,0.0
2024-04-22 06:00:00,17.5,17.5,150,3.9,100,0.491,100,11,44,100,0.499,0.493,0.01
2024-04-22 07:00:00,17.8,17.9,158,7.9,99,0.492,100,0,12,100,0.499,0.492,0.02
2024-04-22 08:00:00,18.2,18.8,147,6.1,96,0.492,100,0,5,100,0.499,0.492,0.08
2024-04-22 09:00:00,18.2,21.0,166,3.4,84,0.49,99,99,14,47,0.499,0.492,0.4
2024-04-22 10:00:00,17.6,22.2,207,1.1,75,0.49,99,96,12,67,0.498,0.492,0.66
2024-04-22 11:00:00,18.0,23.0,360,0.8,73,0.49,100,94,4,100,0.498,0.491,0.75
2024-04-22 12:00:00,18.1,24.0,149,2.3,69,0.489,100,100,20,98,0.497,0.491,0.91
