time,dew_point_2m (°C),temperature_2m (°C),wind_direction_10m (°),wind_speed_100m (km/h),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³),cloud_cover (%),cloud_cover_high (%),cloud_cover_mid (%),cloud_cover_low (%),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),vapour_pressure_deficit (kPa)
2024-04-01 16:00:00,20.9,26.3,132,17.3,72,0.498,95,90,14,41,0.492,0.505,0.95
2024-04-01 17:00:00,21.1,26.1,137,18.4,74,0.496,94,89,10,43,0.492,0.505,0.87
2024-04-01 18:00:00,21.3,25.6,130,22.4,77,0.494,69,5,2,67,0.492,0.505,0.75
2024-04-01 19:00:00,20.4,23.2,134,37.2,85,0.494,90,38,8,83,0.491,0.505,0.44
2024-04-01 20:00:00,20.0,21.6,148,38.3,91,0.52,89,81,33,32,0.52,0.505,0.24
2024-04-01 21:00:00,20.3,21.6,130,23.8,92,0.514,100,100,25,24,0.497,0.505,0.2
2024-04-01 22:00:00,20.3,21.4,134,25.3,93,0.51,100,100,29,76,0.499,0.505,0.17
2024-04-01 23:00:00,20.1,21.1,116,18.9,94,0.516,94,90,11,36,0.502,0.505,0.15
2024-04-02 00:00:00,19.9,20.7,103,22.2,95,0.519,100,83,69,100,0.509,0.505,0.11
2024-04-02 01:00:00,19.8,20.4,56,15.1,96,0.52,100,100,100,100,0.52,0.514,0.09
2024-04-02 02:00:00,19.5,20.3,121,27.9,95,0.504,100,100,8,100,0.508,0.52,0.12
2024-04-02 03:00:00,19.5,20.5,167,34.0,94,0.503,100,99,19,41,0.484,0.519,0.15
2024-04-02 04:00:00,19.6,21.1,162,27.5,91,0.5,100,100,2,46,0.484,0.518,0.22
2024-04-02 05:00:00,19.8,21.4,154,25.5,91,0.498,100,100,12,22,0.483,0.518,0.23
2024-04-02 06:00:00,20.0,21.5,161,27.8,91,0.496,62,45,11,22,0.483,0.517,0.22
2024-04-02 07:00:00,20.1,21.9,172,25.1,90,0.494,100,100,1,26,0.482,0.517,0.27
2024-04-02 08:00:00,21.0,23.5,186,19.4,86,0.493,100,100,1,28,0.482,0.516,0.42
2024-04-02 09:00:00,19.6,20.8,123,21.4,93,0.508,100,100,41,85,0.493,0.517,0.17
2024-04-02 10:00:00,19.8,21.6,147,22.0,90,0.505,100,100,10,100,0.518,0.517,0.26
2024-04-02 11:00:00,20.1,22.2,156,11.1,88,0.502,100,100,52,70,0.516,0.517,0.32
2024-04-02 12:00:00,19.9,22.4,168,30.4,86,0.503,100,100,12,91,0.514,0.516,0.39
2024-04-02 13:00:00,19.7,22.3,156,21.1,85,0.501,100,100,6,39,0.513,0.516,0.39
2024-04-02 14:00:00,20.3,23.0,180,11.5,85,0.503,100,98,2,100,0.511,0.516,0.43
2024-04-02 15:00:00,21.2,25.2,182,17.7,78,0.501,100,99,5,100,0.51,0.516,0.7
2024-04-02 16:00:00,21.5,25.0,168,19.1,81,0.5,81,48,3,62,0.508,0.516,0.61
2024-04-02 17:00:00,21.4,25.1,193,16.9,80,0.501,99,97,49,32,0.507,0.516,0.65
2024-04-02 18:00:00,20.9,22.6,233,21.0,90,0.502,90,87,10,13,0.505,0.516,0.28
2024-04-02 19:00:00,20.2,21.3,288,9.9,93,0.5,87,83,2,23,0.504,0.516,0.17
2024-04-02 20:00:00,20.1,20.8,152,8.0,95,0.499,99,99,7,33,0.503,0.516,0.11
2024-04-02 21:00:00,20.0,20.8,17,17.9,95,0.5,100,100,6,0,0.483,0.517,0.11
2024-04-02 22:00:00,19.6,20.5,352,19.8,95,0.498,100,100,25,42,0.483,0.517,0.13
2024-04-02 23:00:00,19.5,20.2,322,10.5,96,0.496,97,95,33,28,0.482,0.517,0.1
2024-04-03 00:00:00,19.5,20.1,279,11.4,96,0.494,100,100,16,25,0.482,0.516,0.09
2024-04-03 01:00:00,19.2,19.7,294,14.5,97,0.493,100,16,25,100,0.482,0.516,0.06
2024-04-03 02:00:00,19.6,20.1,316,23.5,97,0.492,100,86,3,100,0.481,0.516,0.08
2024-04-03 03:00:00,17.6,19.2,353,23.1,90,0.491,100,18,2,100,0.481,0.515,0.21
2024-04-03 04:00:00,16.9,18.5,358,16.6,90,0.49,100,99,1,100,0.48,0.515,0.2
2024-04-03 05:00:00,15.9,18.0,1,20.9,88,0.489,100,95,0,100,0.48,0.515,0.25
2024-04-03 06:00:00,15.2,17.3,354,17.3,87,0.488,100,100,0,100,0.479,0.514,0.25
2024-04-03 07:00:00,14.9,17.1,342,18.4,87,0.487,100,100,0,100,0.479,0.514,0.26
2024-04-03 08:00:00,14.8,17.3,349,19.4,85,0.486,100,100,0,94,0.479,0.514,0.3
2024-04-03 09:00:00,14.8,17.6,337,22.6,83,0.483,100,100,50,3,0.476,0.513,0.33
2024-04-03 10:00:00,14.8,17.7,340,20.6,83,0.506,100,100,63,7,0.476,0.513,0.34
2024-04-03 11:00:00,14.9,17.8,354,19.5,83,0.502,100,100,28,8,0.477,0.512,0.34
2024-04-03 12:00:00,15.3,19.1,352,24.7,79,0.499,100,100,23,68,0.478,0.512,0.47
2024-04-03 13:00:00,15.2,19.1,356,25.2,78,0.497,100,100,70,100,0.478,0.512,0.48
2024-04-03 14:00:00,15.2,19.1,350,24.9,78,0.494,100,95,77,100,0.478,0.512,0.48
2024-04-03 15:00:00,15.0,18.9,355,27.9,78,0.491,100,89,100,100,0.477,0.511,0.48
2024-04-03 16:00:00,14.9,18.7,355,28.2,79,0.49,100,53,97,100,0.477,0.511,0.46
2024-04-03 17:00:00,14.8,18.4,351,25.0,80,0.489,100,100,100,100,0.477,0.511,0.43
2024-04-03 18:00:00,15.0,18.2,351,21.7,81,0.488,100,100,100,100,0.477,0.511,0.39
2024-04-03 19:00:00,14.6,17.9,352,26.3,81,0.487,100,100,100,100,0.477,0.51,0.39
2024-04-03 20:00:00,14.5,17.8,349,26.1,81,0.486,100,99,100,100,0.477,0.51,0.39
2024-04-03 21:00:00,14.4,16.6,360,22.1,87,0.501,100,88,35,100,0.494,0.518,0.25
2024-04-03 22:00:00,14.3,16.6,342,23.2,86,0.499,100,74,53,100,0.493,0.517,0.26
2024-04-03 23:00:00,14.1,16.5,354,24.1,86,0.497,100,13,54,100,0.492,0.517,0.27
2024-04-04 00:00:00,14.1,16.4,12,18.9,87,0.496,100,72,29,100,0.491,0.517,0.25
2024-04-04 01:00:00,14.2,16.3,346,19.2,87,0.495,100,1,37,100,0.49,0.516,0.24
2024-04-04 02:00:00,14.2,16.3,352,17.3,87,0.494,100,0,19,100,0.489,0.516,0.23
2024-04-04 03:00:00,14.2,16.2,336,17.7,88,0.494,100,0,100,100,0.488,0.516,0.22
2024-04-04 04:00:00,13.9,15.8,344,23.0,88,0.495,100,32,100,100,0.487,0.515,0.21
2024-04-04 05:00:00,13.6,15.6,346,23.9,88,0.494,100,39,100,100,0.487,0.515,0.21
2024-04-04 06:00:00,13.6,15.1,2,21.0,90,0.496,100,96,100,100,0.486,0.515,0.16
2024-04-04 07:00:00,13.5,15.1,358,16.7,90,0.495,100,100,100,100,0.486,0.514,0.17
2024-04-04 08:00:00,13.6,15.3,348,18.1,90,0.499,100,100,100,100,0.486,0.514,0.18
2024-04-04 09:00:00,14.0,15.3,329,16.1,92,0.511,100,100,100,100,0.503,0.514,0.14
2024-04-04 10:00:00,14.4,15.5,320,17.7,93,0.511,100,100,100,100,0.516,0.514,0.11
2024-04-04 11:00:00,14.9,15.6,323,23.7,96,0.51,100,100,100,100,0.52,0.516,0.07
2024-04-04 12:00:00,15.0,16.0,326,22.5,94,0.498,100,100,100,100,0.519,0.519,0.11
2024-04-04 13:00:00,15.0,16.1,335,19.3,93,0.509,100,98,62,100,0.516,0.519,0.12
2024-04-04 14:00:00,14.5,16.7,343,25.7,87,0.51,100,90,100,100,0.513,0.519,0.25
2024-04-04 15:00:00,14.0,16.1,346,24.4,87,0.508,100,0,100,100,0.51,0.519,0.24
2024-04-04 16:00:00,14.0,15.9,344,22.2,88,0.507,100,0,100,100,0.507,0.519,0.21
2024-04-04 17:00:00,13.8,15.7,339,22.0,89,0.506,100,0,100,96,0.505,0.519,0.2
2024-04-04 18:00:00,13.6,15.4,345,27.0,89,0.505,100,0,100,34,0.503,0.518,0.19
2024-04-04 19:00:00,13.3,15.2,342,25.9,89,0.503,100,0,100,87,0.501,0.518,0.19
2024-04-04 20:00:00,13.4,15.1,337,24.5,90,0.501,100,0,100,100,0.499,0.518,0.18
2024-04-04 21:00:00,12.9,14.5,343,22.5,90,0.511,100,5,100,100,0.51,0.481,0.17
2024-04-04 22:00:00,12.9,14.6,348,21.0,90,0.508,100,2,100,99,0.509,0.481,0.17
2024-04-04 23:00:00,13.0,14.4,344,18.2,91,0.506,100,23,97,100,0.509,0.48,0.14
2024-04-05 00:00:00,13.1,14.6,353,20.9,91,0.504,100,0,100,50,0.508,0.48,0.15
2024-04-05 01:00:00,13.1,14.3,358,22.4,92,0.502,92,0,86,58,0.507,0.479,0.12
2024-04-05 02:00:00,13.0,14.1,354,20.5,93,0.5,100,100,99,99,0.507,0.479,0.11
2024-04-05 03:00:00,13.0,14.2,360,19.6,92,0.499,100,99,95,100,0.506,0.478,0.12
2024-04-05 04:00:00,12.8,14.1,356,17.4,92,0.498,100,99,100,100,0.506,0.478,0.14
2024-04-05 05:00:00,12.6,14.1,350,18.0,91,0.497,100,100,77,100,0.505,0.477,0.15
2024-04-05 06:00:00,12.5,14.0,358,15.6,90,0.496,100,95,100,100,0.504,0.477,0.15
2024-04-05 07:00:00,12.4,14.2,358,14.9,89,0.495,100,92,100,100,0.504,0.476,0.18
2024-04-05 08:00:00,12.5,14.5,6,14.3,88,0.494,100,77,87,100,0.503,0.476,0.21
2024-04-05 09:00:00,12.8,14.9,360,12.3,88,0.51,100,100,58,100,0.503,0.476,0.21
2024-04-05 10:00:00,12.8,15.3,19,12.6,85,0.509,100,100,44,99,0.504,0.476,0.25
2024-04-05 11:00:00,13.1,16.0,17,14.3,83,0.508,100,100,69,61,0.504,0.475,0.31
2024-04-05 12:00:00,13.1,16.8,10,12.4,79,0.508,93,35,70,71,0.504,0.475,0.4
2024-04-05 13:00:00,14.1,18.7,18,9.8,75,0.506,100,0,100,100,0.504,0.474,0.55
2024-04-05 14:00:00,13.6,18.8,6,8.7,72,0.503,100,0,100,100,0.503,0.474,0.61
2024-04-05 15:00:00,13.6,18.3,352,13.4,74,0.501,100,0,100,100,0.503,0.474,0.55
2024-04-05 16:00:00,13.3,18.3,358,16.6,73,0.499,100,0,100,100,0.502,0.473,0.58
2024-04-05 17:00:00,12.9,18.3,353,16.7,71,0.498,100,0,100,100,0.502,0.473,0.61
2024-04-05 18:00:00,12.7,17.6,339,18.8,73,0.496,100,0,100,100,0.501,0.473,0.54
2024-04-05 19:00:00,12.7,17.0,337,17.3,76,0.496,100,0,100,99,0.501,0.472,0.47
2024-04-05 20:00:00,12.8,16.5,339,19.1,79,0.495,100,0,100,57,0.5,0.472,0.4
2024-04-05 21:00:00,13.6,14.6,329,20.5,94,0.509,100,0,100,0,0.504,0.464,0.1
2024-04-05 22:00:00,13.3,14.5,336,19.4,93,0.507,16,0,12,4,0.504,0.464,0.12
2024-04-05 23:00:00,13.0,13.9,333,19.0,94,0.505,95,1,94,16,0.504,0.464,0.09
2024-04-06 00:00:00,13.0,13.9,321,18.4,94,0.503,100,1,98,97,0.504,0.463,0.09
2024-04-06 01:00:00,12.9,14.0,327,17.4,93,0.501,98,0,96,72,0.503,0.463,0.11
2024-04-06 02:00:00,12.7,13.7,335,16.3,94,0.5,100,0,99,100,0.503,0.463,0.09
2024-04-06 03:00:00,12.5,13.7,335,15.0,92,0.499,100,0,100,100,0.502,0.463,0.12
2024-04-06 04:00:00,12.5,13.7,351,15.2,92,0.497,100,100,98,17,0.502,0.463,0.12
2024-04-06 05:00:00,12.4,13.6,344,12.7,92,0.496,100,100,100,100,0.501,0.462,0.12
2024-04-06 06:00:00,12.3,13.5,340,14.0,93,0.495,100,100,100,21,0.501,0.462,0.11
2024-04-06 07:00:00,12.4,13.7,320,17.0,92,0.494,100,100,92,100,0.5,0.462,0.13
2024-04-06 08:00:00,12.2,14.2,347,18.0,88,0.494,100,84,100,66,0.5,0.462,0.2
2024-04-06 09:00:00,12.2,14.5,334,12.9,86,0.508,100,91,100,100,0.501,0.464,0.23
2024-04-06 10:00:00,12.0,15.3,343,17.0,81,0.509,100,46,99,67,0.501,0.464,0.34
2024-04-06 11:00:00,12.3,15.7,344,13.5,80,0.507,100,73,99,57,0.502,0.464,0.35
2024-04-06 12:00:00,12.4,16.2,336,16.0,78,0.508,100,43,100,92,0.502,0.464,0.4
2024-04-06 13:00:00,12.4,15.3,333,16.3,83,0.511,100,24,100,62,0.503,0.464,0.3
2024-04-06 14:00:00,12.5,15.8,347,17.2,81,0.508,100,0,100,91,0.503,0.463,0.34
2024-04-06 15:00:00,12.2,16.2,355,15.2,77,0.505,100,0,100,96,0.503,0.463,0.42
2024-04-06 16:00:00,12.2,16.4,4,13.7,76,0.503,100,0,100,100,0.503,0.463,0.44
2024-04-06 17:00:00,12.1,16.3,4,13.7,76,0.501,100,0,100,92,0.502,0.463,0.44
2024-04-06 18:00:00,12.2,16.1,358,15.1,78,0.499,100,0,100,61,0.502,0.463,0.4
2024-04-06 19:00:00,12.5,15.5,9,11.7,82,0.498,100,100,88,0,0.501,0.463,0.32
2024-04-06 20:00:00,12.6,14.3,338,10.5,90,0.497,99,95,82,12,0.501,0.463,0.17
2024-04-06 21:00:00,12.1,14.2,324,14.5,87,0.503,100,0,100,100,0.502,0.47,0.21
2024-04-06 22:00:00,12.4,14.2,338,12.3,89,0.502,100,8,100,100,0.501,0.469,0.17
2024-04-06 23:00:00,12.6,14.2,318,10.0,90,0.501,100,32,100,100,0.501,0.469,0.16
2024-04-07 00:00:00,12.8,14.2,326,9.4,91,0.5,100,49,100,100,0.501,0.469,0.14
2024-04-07 01:00:00,12.8,14.1,312,9.0,92,0.498,100,13,33,100,0.5,0.469,0.14
2024-04-07 02:00:00,12.9,13.7,306,14.5,95,0.497,100,1,100,100,0.5,0.469,0.08
2024-04-07 03:00:00,12.9,13.9,328,14.2,94,0.496,100,7,100,100,0.5,0.468,0.1
2024-04-07 04:00:00,12.9,13.8,317,12.9,95,0.495,100,92,100,100,0.499,0.468,0.08
2024-04-07 05:00:00,12.9,13.8,318,12.4,94,0.494,100,96,100,100,0.499,0.468,0.09
2024-04-07 06:00:00,12.9,13.7,330,14.9,95,0.493,100,81,32,100,0.499,0.468,0.08
2024-04-07 07:00:00,13.0,14.0,341,11.3,93,0.493,100,12,100,100,0.498,0.468,0.11
2024-04-07 08:00:00,13.1,14.8,340,11.7,90,0.492,100,0,32,100,0.498,0.468,0.18
2024-04-07 09:00:00,13.2,14.8,327,13.0,90,0.496,100,2,100,100,0.498,0.466,0.17
2024-04-07 10:00:00,13.4,15.2,342,12.0,89,0.495,100,0,100,100,0.498,0.466,0.19
2024-04-07 11:00:00,13.3,16.7,356,13.0,80,0.495,100,0,83,100,0.497,0.466,0.38
2024-04-07 12:00:00,13.3,18.0,5,10.9,74,0.493,100,0,15,100,0.497,0.466,0.53
2024-04-07 13:00:00,13.7,19.1,360,7.9,71,0.492,100,0,28,100,0.496,0.466,0.64
2024-04-07 14:00:00,13.5,19.3,9,8.8,69,0.49,100,0,1,100,0.496,0.465,0.68
2024-04-07 15:00:00,13.6,19.4,360,11.2,69,0.489,100,0,8,100,0.495,0.465,0.69
2024-04-07 16:00:00,13.6,19.4,356,12.3,69,0.489,100,0,16,100,0.495,0.465,0.7
2024-04-07 17:00:00,13.5,19.2,360,12.6,69,0.488,100,0,100,95,0.494,0.465,0.68
2024-04-07 18:00:00,14.1,18.8,349,10.8,74,0.487,88,2,23,83,0.494,0.464,0.56
2024-04-07 19:00:00,14.2,17.9,320,12.9,79,0.486,99,2,59,97,0.493,0.464,0.43
2024-04-07 20:00:00,14.0,17.4,313,16.1,81,0.486,100,3,100,88,0.493,0.464,0.38
2024-04-07 21:00:00,13.4,16.5,319,17.5,82,0.495,100,1,100,12,0.491,0.466,0.34
2024-04-07 22:00:00,13.2,16.4,317,19.1,82,0.494,100,68,100,100,0.491,0.466,0.34
2024-04-07 23:00:00,13.4,16.0,320,18.4,85,0.495,100,3,100,4,0.491,0.465,0.28
2024-04-08 00:00:00,13.7,15.6,307,15.6,88,0.494,100,0,100,10,0.491,0.465,0.2
2024-04-08 01:00:00,13.9,15.5,308,13.8,90,0.493,91,4,90,7,0.491,0.465,0.17
2024-04-08 02:00:00,14.0,14.9,313,14.1,94,0.492,27,0,27,1,0.491,0.465,0.1
2024-04-08 03:00:00,13.6,14.2,315,19.8,96,0.491,73,7,67,14,0.49,0.465,0.07
2024-04-08 04:00:00,13.7,14.6,318,19.8,94,0.496,86,36,75,10,0.49,0.464,0.09
2024-04-08 05:00:00,13.7,14.7,324,20.0,94,0.499,64,0,59,13,0.491,0.464,0.1
2024-04-08 06:00:00,13.7,14.4,322,16.6,95,0.498,44,0,44,0,0.491,0.464,0.08
2024-04-08 07:00:00,13.8,14.7,320,16.4,94,0.496,24,0,23,1,0.491,0.464,0.09
2024-04-08 08:00:00,14.5,16.0,319,13.6,91,0.495,65,0,63,6,0.491,0.464,0.17
2024-04-08 09:00:00,14.2,17.4,324,14.0,81,0.495,56,0,6,53,0.492,0.465,0.37
2024-04-08 10:00:00,13.9,18.6,338,18.3,74,0.494,59,0,0,59,0.492,0.465,0.56
2024-04-08 11:00:00,13.3,19.8,345,17.8,66,0.492,74,7,0,72,0.491,0.464,0.78
2024-04-08 12:00:00,13.0,20.5,339,17.0,62,0.49,97,2,0,97,0.491,0.464,0.91
2024-04-08 13:00:00,12.9,21.2,345,19.0,59,0.487,98,0,0,98,0.49,0.464,1.02
2024-04-08 14:00:00,12.8,21.5,347,20.0,58,0.484,100,0,0,100,0.489,0.463,1.08
2024-04-08 15:00:00,12.7,21.3,348,18.7,58,0.482,100,0,0,100,0.489,0.463,1.07
2024-04-08 16:00:00,12.9,21.1,349,17.9,59,0.481,100,0,4,100,0.488,0.463,1.01
2024-04-08 17:00:00,13.1,21.1,353,20.3,60,0.479,100,0,21,100,0.488,0.463,0.99
2024-04-08 18:00:00,14.0,20.1,360,16.2,68,0.478,46,0,6,46,0.487,0.462,0.75
2024-04-08 19:00:00,14.0,17.4,360,14.3,81,0.478,100,0,18,100,0.487,0.462,0.38
2024-04-08 20:00:00,13.9,16.5,17,16.0,84,0.478,72,0,0,72,0.487,0.462,0.29
2024-04-08 21:00:00,13.4,17.6,16,22.3,76,0.477,48,0,4,48,0.485,0.461,0.48
2024-04-08 22:00:00,13.3,16.8,18,21.6,80,0.477,5,0,2,5,0.485,0.46,0.39
2024-04-08 23:00:00,13.4,15.7,28,19.0,86,0.477,29,4,4,26,0.484,0.46,0.25
2024-04-09 00:00:00,13.4,15.5,41,19.9,87,0.477,68,1,1,68,0.484,0.46,0.23
2024-04-09 01:00:00,13.3,15.3,52,18.9,88,0.476,100,0,0,100,0.484,0.46,0.22
2024-04-09 02:00:00,13.3,15.4,45,16.9,87,0.476,14,9,0,6,0.484,0.46,0.22
2024-04-09 03:00:00,13.2,14.3,24,11.7,93,0.476,2,2,0,0,0.484,0.459,0.12
2024-04-09 04:00:00,12.5,13.3,357,10.6,95,0.476,4,0,1,3,0.483,0.459,0.08
2024-04-09 05:00:00,12.2,12.8,8,10.0,96,0.476,4,0,4,0,0.483,0.459,0.06
2024-04-09 06:00:00,12.0,12.5,3,8.6,97,0.475,36,0,36,0,0.483,0.459,0.05
2024-04-09 07:00:00,13.0,13.9,14,11.2,94,0.475,1,0,0,1,0.483,0.459,0.09
2024-04-09 08:00:00,13.6,15.7,30,13.3,87,0.475,3,0,0,3,0.482,0.458,0.23
2024-04-09 09:00:00,14.6,18.1,69,3.9,80,0.479,12,0,3,12,0.484,0.459,0.41
2024-04-09 10:00:00,14.6,19.8,27,0.8,72,0.477,100,0,19,100,0.484,0.458,0.64
2024-04-09 11:00:00,14.3,20.8,355,5.1,66,0.475,94,0,26,94,0.483,0.458,0.83
2024-04-09 12:00:00,13.8,21.5,18,4.1,62,0.473,100,0,83,100,0.482,0.458,0.98
2024-04-09 13:00:00,13.6,21.8,45,4.3,59,0.471,100,0,97,100,0.482,0.458,1.06
2024-04-09 14:00:00,13.7,21.6,72,8.0,61,0.469,100,0,71,100,0.481,0.457,1.01
2024-04-09 15:00:00,14.4,21.6,70,10.0,64,0.468,66,0,66,2,0.481,0.457,0.94
2024-04-09 16:00:00,14.9,21.2,73,12.4,67,0.467,46,0,45,23,0.48,0.457,0.83
2024-04-09 17:00:00,14.8,21.0,72,10.5,67,0.466,100,0,100,99,0.48,0.457,0.81
2024-04-09 18:00:00,15.4,20.4,56,8.7,73,0.466,100,0,100,85,0.479,0.456,0.65
2024-04-09 19:00:00,15.8,18.6,56,9.7,84,0.466,100,0,100,18,0.479,0.456,0.35
2024-04-09 20:00:00,15.5,18.6,51,13.2,82,0.466,100,0,100,25,0.479,0.456,0.38
2024-04-09 21:00:00,15.0,18.1,101,12.6,82,0.463,91,0,90,28,0.477,0.456,0.37
2024-04-09 22:00:00,14.8,17.7,96,17.4,83,0.463,15,0,14,10,0.477,0.456,0.34
2024-04-09 23:00:00,14.5,16.6,123,19.3,87,0.463,13,0,6,10,0.477,0.456,0.24
2024-04-10 00:00:00,14.0,15.5,145,15.0,91,0.463,17,0,6,13,0.477,0.456,0.16
2024-04-10 01:00:00,13.6,14.9,141,12.8,92,0.464,1,0,1,1,0.476,0.456,0.14
2024-04-10 02:00:00,13.3,14.4,120,11.2,93,0.464,0,0,0,0,0.476,0.455,0.11
2024-04-10 03:00:00,13.2,14.1,98,10.5,94,0.464,0,0,0,0,0.476,0.455,0.09
2024-04-10 04:00:00,13.1,13.9,107,11.4,95,0.464,0,0,0,0,0.476,0.455,0.09
2024-04-10 05:00:00,12.9,13.7,101,11.8,95,0.464,2,0,2,0,0.476,0.455,0.08
2024-04-10 06:00:00,12.7,13.4,98,16.1,96,0.464,18,16,3,0,0.475,0.455,0.07
2024-04-10 07:00:00,13.5,15.0,93,15.5,91,0.464,86,17,83,0,0.475,0.455,0.16
2024-04-10 08:00:00,14.1,16.8,108,12.6,84,0.464,100,48,100,0,0.475,0.454,0.3
2024-04-10 09:00:00,14.9,16.8,135,6.6,89,0.491,97,61,93,0,0.479,0.456,0.22
2024-04-10 10:00:00,15.7,18.3,140,8.4,85,0.492,100,100,97,0,0.479,0.456,0.32
2024-04-10 11:00:00,15.9,19.7,158,7.5,79,0.49,100,100,100,26,0.479,0.456,0.49
2024-04-10 12:00:00,15.5,20.5,153,9.0,73,0.488,100,84,100,48,0.479,0.456,0.65
2024-04-10 13:00:00,15.4,20.9,141,6.4,71,0.486,96,94,43,5,0.479,0.455,0.73
2024-04-10 14:00:00,16.0,22.4,169,7.0,67,0.483,100,100,75,14,0.479,0.455,0.9
2024-04-10 15:00:00,15.4,22.7,186,8.4,64,0.48,100,99,87,77,0.478,0.455,1.0
2024-04-10 16:00:00,15.4,22.1,167,5.9,66,0.479,100,100,95,99,0.478,0.455,0.91
2024-04-10 17:00:00,15.8,21.8,145,5.5,69,0.479,91,30,86,6,0.478,0.454,0.81
2024-04-10 18:00:00,16.6,21.2,142,6.2,75,0.478,100,70,100,1,0.478,0.454,0.63
2024-04-10 19:00:00,17.1,19.7,103,4.6,85,0.477,86,20,83,4,0.477,0.454,0.34
2024-04-10 20:00:00,16.5,19.3,45,1.8,84,0.477,69,28,57,11,0.477,0.454,0.36
2024-04-10 21:00:00,15.9,19.2,59,2.2,81,0.474,100,97,99,29,0.474,0.459,0.42
2024-04-10 22:00:00,16.5,18.6,58,4.2,87,0.474,100,87,100,73,0.474,0.459,0.27
2024-04-10 23:00:00,16.6,18.5,97,4.2,89,0.474,88,6,88,0,0.474,0.458,0.24
2024-04-11 00:00:00,16.2,18.5,67,4.4,86,0.473,61,5,59,1,0.474,0.458,0.29
2024-04-11 01:00:00,16.1,17.1,45,6.6,94,0.473,47,1,46,0,0.474,0.458,0.12
2024-04-11 02:00:00,15.9,16.6,60,8.2,95,0.473,7,0,2,7,0.474,0.458,0.09
2024-04-11 03:00:00,15.1,15.7,3,8.2,97,0.473,43,7,30,23,0.474,0.458,0.06
2024-04-11 04:00:00,15.8,16.5,328,4.9,95,0.472,97,15,96,20,0.474,0.457,0.09
2024-04-11 05:00:00,15.7,16.1,6,8.0,97,0.472,92,83,33,26,0.474,0.457,0.05
2024-04-11 06:00:00,15.3,15.8,28,8.4,97,0.472,100,99,83,37,0.474,0.457,0.05
2024-04-11 07:00:00,15.8,16.4,348,8.7,96,0.472,100,100,91,66,0.474,0.457,0.07
2024-04-11 08:00:00,16.4,17.6,10,9.5,93,0.471,94,75,72,19,0.473,0.457,0.15
2024-04-11 09:00:00,16.9,18.0,18,5.6,93,0.483,96,92,49,5,0.474,0.456,0.14
2024-04-11 10:00:00,17.0,20.2,119,5.8,82,0.482,88,74,47,20,0.474,0.456,0.42
2024-04-11 11:00:00,17.2,21.7,90,0.7,76,0.48,100,68,100,100,0.474,0.456,0.63
2024-04-11 12:00:00,17.0,21.4,351,2.5,76,0.483,100,98,97,100,0.474,0.456,0.61
2024-04-11 13:00:00,17.0,21.3,90,1.1,76,0.482,100,100,100,100,0.474,0.456,0.59
2024-04-11 14:00:00,17.2,21.6,83,3.6,76,0.481,100,98,93,99,0.474,0.456,0.62
2024-04-11 15:00:00,17.4,21.4,346,5.2,78,0.486,100,100,97,100,0.474,0.455,0.56
2024-04-11 16:00:00,17.6,21.0,330,6.0,81,0.488,100,100,100,100,0.474,0.455,0.47
